0.999536	-0.022306	0.002807	-0.020546	1.308594
0.999542	-0.022188	0.002541	-0.020433	1.312500
0.999550	-0.021899	0.002532	-0.020322	1.316406
0.999559	-0.021615	0.002458	-0.020213	1.320313
0.999567	-0.021391	0.002286	-0.020070	1.324219
0.999573	-0.021209	0.002057	-0.020011	1.328125
0.999580	-0.020911	0.002066	-0.019955	1.332031
0.999572	-0.021190	0.002102	-0.020069	1.335938
0.999566	-0.021376	0.002341	-0.020145	1.339844
0.999559	-0.021641	0.002242	-0.020216	1.343750
0.999554	-0.021821	0.002527	-0.020253	1.347656
0.999557	-0.021639	0.002354	-0.020299	1.351563
0.999550	-0.021906	0.002266	-0.020359	1.355469
0.999543	-0.022044	0.002110	-0.020575	1.359375
0.999535	-0.022304	0.002050	-0.020715	1.363281
0.999525	-0.022598	0.002103	-0.020840	1.367188
0.999517	-0.022859	0.002041	-0.020968	1.371094
0.999517	-0.022631	0.002163	-0.021171	1.375000
0.999508	-0.022916	0.002253	-0.021298	1.378906
0.999498	-0.023179	0.002268	-0.021464	1.382813
0.999505	-0.022895	0.002311	-0.021478	1.386719
0.999497	-0.023184	0.002453	-0.021487	1.390625
0.999494	-0.023361	0.002215	-0.021494	1.394531
0.999486	-0.023676	0.002187	-0.021489	1.398438
0.999493	-0.023406	0.002201	-0.021464	1.402344
0.999500	-0.023134	0.002143	-0.021448	1.406250
0.999506	-0.022909	0.001963	-0.021440	1.410156
0.999505	-0.022981	0.001674	-0.021434	1.414063
0.999510	-0.022746	0.001852	-0.021430	1.417969
0.999516	-0.022471	0.001741	-0.021462	1.421875
0.999520	-0.022224	0.001933	-0.021478	1.425781
0.999525	-0.021978	0.002125	-0.021515	1.429688
0.999531	-0.021680	0.002228	-0.021532	1.433594
0.999524	-0.021970	0.002334	-0.021543	1.437500
0.999524	-0.021893	0.002655	-0.021596	1.441406
0.999518	-0.022108	0.002921	-0.021619	1.445313
0.999517	-0.022078	0.003250	-0.021645	1.449219
0.999521	-0.021837	0.003421	-0.021683	1.453125
0.999526	-0.021565	0.003330	-0.021727	1.457031
0.999518	-0.021851	0.003281	-0.021786	1.460938
0.999523	-0.021571	0.003173	-0.021880	1.464844
0.999518	-0.021744	0.003419	-0.021917	1.468750
0.999512	-0.021935	0.003678	-0.021929	1.472656
0.999505	-0.022195	0.003851	-0.021945	1.476563
0.999508	-0.022037	0.004145	-0.021928	1.480469
0.999512	-0.021818	0.004389	-0.021922	1.484375
0.999517	-0.021645	0.004150	-0.021933	1.488281
0.999517	-0.021559	0.004459	-0.021957	1.492188
0.999522	-0.021292	0.004308	-0.021988	1.496094
0.999527	-0.020988	0.004455	-0.022018	1.500000
0.999530	-0.020737	0.004675	-0.022071	1.503906
0.999533	-0.020549	0.004443	-0.022160	1.507813
0.999526	-0.020551	0.004399	-0.022477	1.511719
0.999524	-0.020442	0.004676	-0.022608	1.515625
0.999518	-0.020649	0.004811	-0.022694	1.519531
0.999510	-0.020666	0.004954	-0.022964	1.523438
0.999503	-0.020775	0.005152	-0.023121	1.527344
0.999498	-0.021027	0.005103	-0.023150	1.531250
